date,store_id,store_name,region,store_type,sku,product_name,category,current_stock,total_forecast,average_daily_forecast,stockout_probability,stockout_risk,anomaly_status,anomaly_score,days_of_stock,supplier_lead_time_days,safety_stock,min_stock,max_stock,case_pack,inventory_status,recommended_order,recommended_cartons
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01141,FamilyChoice Mop Refill 750G,Household,130,5,0.71,0.0,LOW,NORMAL,0.0962,22.7,22,30,60,192,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01141,FamilyChoice Mop Refill 750G,Household,137,6,0.86,0.0,LOW,NORMAL,0.2036,26.6,22,30,60,192,6,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01141,FamilyChoice Mop Refill 750G,Household,238,6,0.86,0.0,LOW,NORMAL,0.0172,42.7,22,30,60,192,6,OVERSTOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01141,FamilyChoice Mop Refill 750G,Household,130,5,0.71,0.0,LOW,NORMAL,0.1013,26.8,22,30,60,192,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01141,FamilyChoice Mop Refill 750G,Household,33,5,0.71,0.9222,HIGH,NORMAL,0.0101,6.4,22,30,60,192,6,BELOW MINIMUM STOCK,6,1
2026-08-31,MYY001,Miri,Miri,Large,SKU01141,FamilyChoice Mop Refill 750G,Household,143,6,0.86,0.0,LOW,NORMAL,0.1726,23.3,22,30,60,192,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01141,FamilyChoice Mop Refill 750G,Household,117,6,0.86,0.0,LOW,NORMAL,0.043,18.2,22,30,60,192,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01141,FamilyChoice Mop Refill 750G,Household,36,4,0.57,0.002,LOW,NORMAL,0.011,7.6,22,30,60,192,6,BELOW MINIMUM STOCK,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01142,EverChoice Kitchen Towel 12PCS,Household,225,10,1.43,0.0,LOW,NORMAL,0.0457,22.5,21,60,114,354,6,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01142,EverChoice Kitchen Towel 12PCS,Household,249,12,1.71,0.0,LOW,NORMAL,0.1724,19.8,21,60,114,354,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01142,EverChoice Kitchen Towel 12PCS,Household,261,10,1.43,0.0,LOW,NORMAL,0.2019,25.0,21,60,114,354,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01142,EverChoice Kitchen Towel 12PCS,Household,72,9,1.29,0.0451,LOW,NORMAL,0.024,6.9,21,60,114,354,6,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01142,EverChoice Kitchen Towel 12PCS,Household,249,10,1.43,0.0,LOW,NORMAL,0.0943,23.6,21,60,114,354,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01142,EverChoice Kitchen Towel 12PCS,Household,261,9,1.29,0.0,LOW,NORMAL,0.1974,26.1,21,60,114,354,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01142,EverChoice Kitchen Towel 12PCS,Household,273,9,1.29,0.0,LOW,NORMAL,0.1435,29.0,21,60,114,354,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01142,EverChoice Kitchen Towel 12PCS,Household,213,11,1.57,0.0,LOW,NORMAL,0.0533,17.5,21,60,114,354,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01142,EverChoice Kitchen Towel 12PCS,Household,448,12,1.71,0.0,LOW,ANOMALY,-0.015,38.7,21,60,114,354,6,OVERSTOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01142,EverChoice Kitchen Towel 12PCS,Household,214,9,1.29,0.0,LOW,NORMAL,0.0677,25.0,21,60,114,354,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,133,6,0.86,0.0,LOW,NORMAL,0.099,23.3,8,32,64,192,8,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,39,7,1.0,0.8768,HIGH,NORMAL,0.1167,5.2,8,32,64,192,8,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,114,6,0.86,0.0,LOW,NORMAL,0.0914,18.6,8,32,64,192,8,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,27,5,0.71,0.8557,HIGH,NORMAL,0.0515,5.0,8,32,64,192,8,BELOW MINIMUM STOCK,16,2
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,146,6,0.86,0.0,LOW,NORMAL,0.07,24.9,8,32,64,192,8,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,225,6,0.86,0.0,LOW,NORMAL,0.0196,42.6,8,32,64,192,8,OVERSTOCK,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,120,5,0.71,0.0,LOW,NORMAL,0.1011,24.0,8,32,64,192,8,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,30,7,1.0,0.8547,HIGH,NORMAL,0.0579,4.7,8,32,64,192,8,BELOW MINIMUM STOCK,16,2
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,140,6,0.86,0.0,LOW,NORMAL,0.1628,20.0,8,32,64,192,8,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01143,GoldenHarvest Storage Bag 6PCS,Household,241,4,0.57,0.0,LOW,ANOMALY,-0.0008,45.6,8,32,64,192,8,OVERSTOCK,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01144,KitchenPro Food Container 250G,Household,168,6,0.86,0.0,LOW,NORMAL,0.1122,25.6,14,40,72,224,8,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01144,KitchenPro Food Container 250G,Household,138,8,1.14,0.0,LOW,NORMAL,0.1027,16.9,14,40,72,224,8,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01144,KitchenPro Food Container 250G,Household,146,7,1.0,0.0,LOW,NORMAL,0.1547,21.7,14,40,72,224,8,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01144,KitchenPro Food Container 250G,Household,288,6,0.86,0.0,LOW,NORMAL,0.0135,44.8,14,40,72,224,8,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01144,KitchenPro Food Container 250G,Household,29,6,0.86,0.8836,HIGH,NORMAL,0.0015,4.5,14,40,72,224,8,BELOW MINIMUM STOCK,24,3
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01144,KitchenPro Food Container 250G,Household,279,6,0.86,0.0,LOW,NORMAL,0.0155,43.4,14,40,72,224,8,OVERSTOCK,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01144,KitchenPro Food Container 250G,Household,154,5,0.71,0.0,LOW,NORMAL,0.1847,25.1,14,40,72,224,8,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01144,KitchenPro Food Container 250G,Household,161,7,1.0,0.0,LOW,NORMAL,0.1675,20.1,14,40,72,224,8,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01144,KitchenPro Food Container 250G,Household,25,7,1.0,0.8728,HIGH,ANOMALY,-0.0017,3.4,14,40,72,224,8,BELOW MINIMUM STOCK,24,3
2026-08-31,SRN001,Serian,Serian,Small,SKU01144,KitchenPro Food Container 250G,Household,40,5,0.71,0.0018,LOW,NORMAL,0.0169,7.4,14,40,72,224,8,BELOW MINIMUM STOCK,8,1
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01145,FamilyChoice Mop Refill 12PCS,Household,195,9,1.29,0.0,LOW,NORMAL,0.1627,20.7,7,52,100,320,4,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01145,FamilyChoice Mop Refill 12PCS,Household,216,11,1.57,0.0,LOW,NORMAL,0.1615,17.8,7,52,100,320,4,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01145,FamilyChoice Mop Refill 12PCS,Household,421,9,1.29,0.0,LOW,ANOMALY,-0.0037,40.9,7,52,100,320,4,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01145,FamilyChoice Mop Refill 12PCS,Household,59,9,1.29,0.7931,HIGH,NORMAL,0.1434,6.3,7,52,100,320,4,BELOW MINIMUM STOCK,4,1
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01145,FamilyChoice Mop Refill 12PCS,Household,216,9,1.29,0.0,LOW,NORMAL,0.1899,21.9,7,52,100,320,4,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01145,FamilyChoice Mop Refill 12PCS,Household,227,9,1.29,0.0,LOW,NORMAL,0.191,25.2,7,52,100,320,4,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01145,FamilyChoice Mop Refill 12PCS,Household,59,9,1.29,0.0365,LOW,NORMAL,0.0715,7.0,7,52,100,320,4,BELOW MINIMUM STOCK,4,1
2026-08-31,MYY001,Miri,Miri,Large,SKU01145,FamilyChoice Mop Refill 12PCS,Household,248,12,1.71,0.0,LOW,NORMAL,0.1053,22.3,7,52,100,320,4,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01145,FamilyChoice Mop Refill 12PCS,Household,206,11,1.57,0.0,LOW,NORMAL,0.1181,17.8,7,52,100,320,4,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01145,FamilyChoice Mop Refill 12PCS,Household,449,7,1.0,0.0,LOW,ANOMALY,-0.0297,56.1,7,52,100,320,4,OVERSTOCK,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01146,FamilyChoice Food Container 1.5L,Household,88,4,0.57,0.0,LOW,NORMAL,0.1018,21.2,13,24,42,132,6,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01146,FamilyChoice Food Container 1.5L,Household,96,5,0.71,0.0,LOW,NORMAL,0.1624,19.2,13,24,42,132,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01146,FamilyChoice Food Container 1.5L,Household,101,5,0.71,0.0,LOW,NORMAL,0.1569,24.4,13,24,42,132,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01146,FamilyChoice Food Container 1.5L,Household,79,3,0.43,0.0,LOW,NORMAL,0.0933,23.0,13,24,42,132,6,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01146,FamilyChoice Food Container 1.5L,Household,24,5,0.71,0.8427,HIGH,NORMAL,0.1532,6.5,13,24,42,132,6,BELOW MINIMUM STOCK,6,1
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01146,FamilyChoice Food Container 1.5L,Household,101,3,0.43,0.0,LOW,NORMAL,0.1256,26.2,13,24,42,132,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01146,FamilyChoice Food Container 1.5L,Household,156,3,0.43,0.0,LOW,NORMAL,0.0199,40.4,13,24,42,132,6,OVERSTOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01146,FamilyChoice Food Container 1.5L,Household,83,4,0.57,0.0,LOW,NORMAL,0.1699,16.6,13,24,42,132,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01146,FamilyChoice Food Container 1.5L,Household,92,5,0.71,0.0,LOW,NORMAL,0.1807,20.1,13,24,42,132,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01146,FamilyChoice Food Container 1.5L,Household,83,3,0.43,0.0,LOW,NORMAL,0.0838,24.2,13,24,42,132,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01147,CarePlus Brush 12PCS,Household,18,3,0.43,0.1481,LOW,NORMAL,0.092,6.3,6,16,32,96,8,BELOW MINIMUM STOCK,8,1
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01147,CarePlus Brush 12PCS,Household,56,3,0.43,0.0,LOW,NORMAL,0.1263,17.0,6,16,32,96,8,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01147,CarePlus Brush 12PCS,Household,59,2,0.29,0.0,LOW,NORMAL,0.0648,17.2,6,16,32,96,8,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01147,CarePlus Brush 12PCS,Household,120,3,0.43,0.0,LOW,NORMAL,0.0166,42.0,6,16,32,96,8,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01147,CarePlus Brush 12PCS,Household,56,2,0.29,0.0,LOW,NORMAL,0.0721,17.0,6,16,32,96,8,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01147,CarePlus Brush 12PCS,Household,60,3,0.43,0.0,LOW,NORMAL,0.0689,21.0,6,16,32,96,8,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01147,CarePlus Brush 12PCS,Household,63,3,0.43,0.0,LOW,NORMAL,0.1401,24.5,6,16,32,96,8,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01147,CarePlus Brush 12PCS,Household,66,4,0.57,0.0,LOW,NORMAL,0.1125,19.2,6,16,32,96,8,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01147,CarePlus Brush 12PCS,Household,19,3,0.43,0.9115,HIGH,NORMAL,0.0632,5.5,6,16,32,96,8,BELOW MINIMUM STOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01147,CarePlus Brush 12PCS,Household,66,3,0.43,0.0,LOW,NORMAL,0.1037,30.8,6,16,32,96,8,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01148,CarePlus Aluminium Foil 2L,Household,204,10,1.43,0.0,LOW,NORMAL,0.0504,18.1,8,56,112,352,4,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01148,CarePlus Aluminium Foil 2L,Household,228,13,1.86,0.0,LOW,NORMAL,0.0857,16.3,8,56,112,352,4,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01148,CarePlus Aluminium Foil 2L,Household,450,12,1.71,0.0,LOW,ANOMALY,-0.0148,38.4,8,56,112,352,4,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01148,CarePlus Aluminium Foil 2L,Household,252,11,1.57,0.0,LOW,NORMAL,0.0632,23.8,8,56,112,352,4,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01148,CarePlus Aluminium Foil 2L,Household,436,12,1.71,0.0,LOW,ANOMALY,-0.0086,38.1,8,56,112,352,4,OVERSTOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01148,CarePlus Aluminium Foil 2L,Household,240,10,1.43,0.0,LOW,NORMAL,0.1282,23.7,8,56,112,352,4,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01148,CarePlus Aluminium Foil 2L,Household,252,10,1.43,0.0,LOW,NORMAL,0.0463,23.8,8,56,112,352,4,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01148,CarePlus Aluminium Foil 2L,Household,480,12,1.71,0.0,LOW,ANOMALY,-0.0228,36.5,8,56,112,352,4,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01148,CarePlus Aluminium Foil 2L,Household,421,12,1.71,0.0,LOW,ANOMALY,-0.0003,33.1,8,56,112,352,4,OVERSTOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01148,CarePlus Aluminium Foil 2L,Household,264,9,1.29,0.0,LOW,NORMAL,0.0497,27.6,8,56,112,352,4,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01149,FamilyChoice Storage Bag 12PCS,Household,163,9,1.29,0.0,LOW,NORMAL,0.1078,19.3,17,40,80,256,8,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01149,FamilyChoice Storage Bag 12PCS,Household,180,11,1.57,0.0,LOW,NORMAL,0.2173,17.7,17,40,80,256,8,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01149,FamilyChoice Storage Bag 12PCS,Household,47,8,1.14,0.8787,HIGH,NORMAL,0.0212,5.4,17,40,80,256,8,BELOW MINIMUM STOCK,8,1
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01149,FamilyChoice Storage Bag 12PCS,Household,198,7,1.0,0.0,LOW,NORMAL,0.12,23.9,17,40,80,256,8,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01149,FamilyChoice Storage Bag 12PCS,Household,181,8,1.14,0.0,LOW,NORMAL,0.1958,20.4,17,40,80,256,8,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01149,FamilyChoice Storage Bag 12PCS,Household,189,7,1.0,0.0,LOW,NORMAL,0.1187,24.1,17,40,80,256,8,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01149,FamilyChoice Storage Bag 12PCS,Household,51,8,1.14,0.8006,HIGH,NORMAL,0.0185,6.5,17,40,80,256,8,BELOW MINIMUM STOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01149,FamilyChoice Storage Bag 12PCS,Household,155,10,1.43,0.0,LOW,NORMAL,0.0516,15.5,17,40,80,256,8,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01149,FamilyChoice Storage Bag 12PCS,Household,172,9,1.29,0.0,LOW,NORMAL,0.0872,18.5,17,40,80,256,8,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01149,FamilyChoice Storage Bag 12PCS,Household,155,8,1.14,0.0,LOW,NORMAL,0.168,22.1,17,40,80,256,8,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01150,GoodDay Food Container 1L,Household,92,4,0.57,0.0,LOW,NORMAL,0.135,20.8,14,24,42,132,6,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01150,GoodDay Food Container 1L,Household,100,4,0.57,0.0,LOW,NORMAL,0.1568,18.9,14,24,42,132,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01150,GoodDay Food Container 1L,Household,155,4,0.57,0.0,LOW,NORMAL,0.0269,36.2,14,24,42,132,6,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01150,GoodDay Food Container 1L,Household,17,4,0.57,0.8923,HIGH,NORMAL,0.041,4.2,14,24,42,132,6,BELOW MINIMUM STOCK,12,2
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01150,GoodDay Food Container 1L,Household,101,4,0.57,0.0,LOW,NORMAL,0.1126,24.4,14,24,42,132,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01150,GoodDay Food Container 1L,Household,15,4,0.57,0.8684,HIGH,NORMAL,0.0178,4.2,14,24,42,132,6,BELOW MINIMUM STOCK,18,3
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01150,GoodDay Food Container 1L,Household,83,3,0.43,0.0,LOW,NORMAL,0.1006,22.3,14,24,42,132,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01150,GoodDay Food Container 1L,Household,166,4,0.57,0.0,LOW,NORMAL,0.0419,37.5,14,24,42,132,6,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01150,GoodDay Food Container 1L,Household,177,4,0.57,0.0,LOW,NORMAL,0.0275,36.4,14,24,42,132,6,OVERSTOCK,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01150,GoodDay Food Container 1L,Household,87,3,0.43,0.0,LOW,NORMAL,0.0738,23.4,14,24,42,132,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01151,FreshMart Kitchen Towel 1KG,Household,266,12,1.71,0.0,LOW,NORMAL,0.1415,22.7,16,56,112,352,8,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01151,FreshMart Kitchen Towel 1KG,Household,218,14,2.0,0.0,LOW,NORMAL,0.0467,15.0,16,56,112,352,8,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01151,FreshMart Kitchen Towel 1KG,Household,438,11,1.57,0.0,LOW,ANOMALY,-0.0088,37.4,16,56,112,352,8,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01151,FreshMart Kitchen Towel 1KG,Household,242,11,1.57,0.0,LOW,NORMAL,0.0713,20.7,16,56,112,352,8,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01151,FreshMart Kitchen Towel 1KG,Household,218,11,1.57,0.0,LOW,NORMAL,0.1908,18.4,16,56,112,352,8,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01151,FreshMart Kitchen Towel 1KG,Household,230,10,1.43,0.0,LOW,NORMAL,0.1793,20.4,16,56,112,352,8,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01151,FreshMart Kitchen Towel 1KG,Household,242,10,1.43,0.0,LOW,NORMAL,0.1776,22.3,16,56,112,352,8,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01151,FreshMart Kitchen Towel 1KG,Household,254,13,1.86,0.0,LOW,NORMAL,0.1607,18.1,16,56,112,352,8,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01151,FreshMart Kitchen Towel 1KG,Household,206,13,1.86,0.0,LOW,NORMAL,0.047,15.8,16,56,112,352,8,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01151,FreshMart Kitchen Towel 1KG,Household,254,10,1.43,0.0,LOW,NORMAL,0.1539,26.5,16,56,112,352,8,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01152,ValueMax Kitchen Towel 250G,Household,139,7,1.0,0.0,LOW,NORMAL,0.042,18.0,22,36,72,228,12,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01152,ValueMax Kitchen Towel 250G,Household,154,9,1.29,0.0,LOW,NORMAL,0.1065,15.6,22,36,72,228,12,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01152,ValueMax Kitchen Towel 250G,Household,162,7,1.0,0.0,LOW,NORMAL,0.1904,19.9,22,36,72,228,12,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01152,ValueMax Kitchen Towel 250G,Household,43,7,1.0,0.9975,HIGH,NORMAL,0.0204,5.8,22,36,72,228,12,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01152,ValueMax Kitchen Towel 250G,Household,36,8,1.14,0.9977,HIGH,NORMAL,0.0122,4.6,22,36,72,228,12,BELOW MINIMUM STOCK,12,1
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01152,ValueMax Kitchen Towel 250G,Household,162,7,1.0,0.0,LOW,NORMAL,0.1106,23.1,22,36,72,228,12,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01152,ValueMax Kitchen Towel 250G,Household,170,6,0.86,0.0,LOW,NORMAL,0.1974,25.3,22,36,72,228,12,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU01152,ValueMax Kitchen Towel 250G,Household,320,10,1.43,0.0,LOW,NORMAL,0.0286,36.7,22,36,72,228,12,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01152,ValueMax Kitchen Towel 250G,Household,147,8,1.14,0.0,LOW,NORMAL,0.0624,16.1,22,36,72,228,12,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01152,ValueMax Kitchen Towel 250G,Household,25,6,0.86,0.9976,HIGH,NORMAL,0.004,3.7,22,36,72,228,12,BELOW MINIMUM STOCK,24,2
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01153,FamilyChoice Mop Refill 2L,Household,32,1,0.14,0.0,LOW,NORMAL,0.0611,32.0,10,8,16,48,8,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU01153,FamilyChoice Mop Refill 2L,Household,65,1,0.14,0.0,LOW,NORMAL,0.0219,50.6,10,8,16,48,8,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU01153,FamilyChoice Mop Refill 2L,Household,36,2,0.29,0.0,LOW,NORMAL,0.1201,42.0,10,8,16,48,8,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU01153,FamilyChoice Mop Refill 2L,Household,28,0,0.0,0.0,LOW,ANOMALY,-0.0039,28.0,10,8,16,48,8,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU01153,FamilyChoice Mop Refill 2L,Household,35,2,0.29,0.0,LOW,NORMAL,0.0839,49.0,10,8,16,48,8,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU01153,FamilyChoice Mop Refill 2L,Household,37,0,0.0,0.0,LOW,NORMAL,0.0519,28.8,10,8,16,48,8,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU01153,FamilyChoice Mop Refill 2L,Household,6,1,0.14,0.5622,MEDIUM,NORMAL,0.0768,5.2,10,8,16,48,8,BELOW MINIMUM STOCK,8,1
2026-08-31,MYY001,Miri,Miri,Large,SKU01153,FamilyChoice Mop Refill 2L,Household,30,1,0.14,0.0,LOW,NORMAL,0.0927,19.1,10,8,16,48,8,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU01153,FamilyChoice Mop Refill 2L,Household,33,1,0.14,0.0,LOW,NORMAL,0.1227,33.0,10,8,16,48,8,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU01153,FamilyChoice Mop Refill 2L,Household,6,1,0.14,0.5622,MEDIUM,NORMAL,0.0279,6.0,10,8,16,48,8,BELOW MINIMUM STOCK,8,1
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU01154,PureLife Kitchen Towel 2KG,Household,481,11,1.57,0.0,LOW,ANOMALY,-0.0248,41.1,13,60,120,360,12,OVERSTOCK,0,0
